SEASON_YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS
2024,1628263,Lindsay Allen,CHI,1022400235,2024-09-19,CHI @ CON,L,25.2,2,7,0.286,0,3,0.0,0,0,0.0,0,1,1,5,1,0,1,1,4,1,4,-16
2024,1628263,Lindsay Allen,CHI,1022400232,2024-09-17,CHI @ ATL,L,30.45,4,12,0.333,0,1,0.0,8,8,1.0,1,3,4,4,3,0,0,1,2,4,16,-7
2024,1628263,Lindsay Allen,CHI,1022400227,2024-09-15,CHI vs. PHO,L,26.05,3,5,0.6,0,1,0.0,0,0,0.0,0,6,6,7,0,0,0,0,2,2,6,-6
2024,1628263,Lindsay Allen,CHI,1022400222,2024-09-13,CHI @ MIN,L,27.916666666666668,4,7,0.571,1,2,0.5,1,2,0.5,0,4,4,5,3,0,0,0,1,2,10,-4
2024,1628263,Lindsay Allen,CHI,1022400216,2024-09-11,CHI vs. WAS,L,28.866666666666667,3,7,0.429,0,2,0.0,0,0,0.0,0,4,4,5,1,3,1,2,2,1,6,-21
2024,1628263,Lindsay Allen,CHI,1022400210,2024-09-08,CHI vs. DAL,W,21.116666666666667,2,3,0.667,0,0,0.0,0,0,0.0,0,2,2,1,2,1,0,0,1,3,4,7
2024,1628263,Lindsay Allen,CHI,1022400205,2024-09-06,CHI vs. LAS,W,31.616666666666667,3,7,0.429,2,2,1.0,0,0,0.0,0,1,1,6,1,1,0,0,2,1,8,14
2024,1628263,Lindsay Allen,CHI,1022400197,2024-09-03,CHI @ LVA,L,18.583333333333332,0,3,0.0,0,1,0.0,0,0,0.0,0,2,2,3,2,0,0,0,1,0,0,-12
2024,1628263,Lindsay Allen,CHI,1022400191,2024-09-01,CHI @ MIN,L,32.53333333333333,3,7,0.429,0,1,0.0,0,0,0.0,0,2,2,6,3,0,0,0,3,1,6,-7
2024,1628263,Lindsay Allen,CHI,1022400185,2024-08-30,CHI vs. IND,L,25.133333333333333,6,9,0.667,3,3,1.0,4,4,1.0,2,2,4,6,3,1,0,0,0,3,19,-7
2024,1628263,Lindsay Allen,CHI,1022400181,2024-08-28,CHI vs. WAS,L,26.25,3,8,0.375,0,1,0.0,2,2,1.0,0,1,1,4,2,0,0,1,0,2,8,-10
2024,1628263,Lindsay Allen,CHI,1022400174,2024-08-25,CHI vs. LVA,L,34.016666666666666,7,12,0.583,1,3,0.333,1,2,0.5,0,3,3,5,3,0,0,0,3,4,16,3
2024,1628263,Lindsay Allen,CHI,1022400169,2024-08-23,CHI @ CON,L,30.366666666666667,5,9,0.556,0,1,0.0,4,4,1.0,0,1,1,6,5,3,0,0,2,4,14,3
2024,1628263,Lindsay Allen,CHI,1022400161,2024-08-18,CHI @ PHO,L,22.3,1,6,0.167,0,1,0.0,0,0,0.0,0,1,1,2,1,1,0,0,0,1,2,-11
2024,1628263,Lindsay Allen,CHI,1022400157,2024-08-17,CHI @ LAS,W,26.3,7,11,0.636,0,1,0.0,2,3,0.667,2,2,4,6,4,1,0,0,4,4,16,5
2024,1628263,Lindsay Allen,CHI,1022400149,2024-08-15,CHI vs. PHO,L,16.366666666666667,2,4,0.5,1,1,1.0,0,0,0.0,1,1,2,6,0,0,0,1,2,3,5,-11
2024,1628263,Lindsay Allen,CHI,1022400146,2024-07-16,CHI @ LVA,W,26.95,3,8,0.375,0,2,0.0,0,0,0.0,0,5,5,4,1,1,0,0,0,0,6,16
2024,1628263,Lindsay Allen,CHI,1022400137,2024-07-13,CHI vs. NYL,L,32.25,4,7,0.571,0,1,0.0,0,0,0.0,1,1,2,4,2,2,0,0,2,3,8,-2
2024,1628263,Lindsay Allen,CHI,1022400133,2024-07-11,CHI @ NYL,L,32.93333333333333,2,6,0.333,0,2,0.0,1,1,1.0,1,1,2,7,2,1,0,0,5,1,5,-7
2024,1628263,Lindsay Allen,CHI,1022400130,2024-07-10,CHI vs. ATL,W,22.666666666666668,2,3,0.667,1,1,1.0,0,0,0.0,0,1,1,3,1,0,0,0,0,1,5,10
2024,1628263,Lindsay Allen,CHI,1022400125,2024-07-07,CHI @ SEA,L,25.55,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,6,0,0,0,0,3,1,2,-11
2024,1628263,Lindsay Allen,CHI,1022400120,2024-07-05,CHI @ SEA,W,31.2,2,4,0.5,0,1,0.0,1,2,0.5,0,2,2,1,0,3,0,0,4,5,5,2
2024,1628263,Lindsay Allen,CHI,1022400112,2024-07-02,CHI @ ATL,W,26.25,2,5,0.4,1,1,1.0,1,2,0.5,0,0,0,3,2,2,1,0,1,3,6,-3
2024,1628263,Lindsay Allen,CHI,1022400107,2024-06-30,CHI vs. MIN,L,32.71666666666667,5,10,0.5,3,5,0.6,0,0,0.0,3,3,6,7,1,1,2,0,4,0,13,4
2024,1628263,Lindsay Allen,CHI,1022400100,2024-06-27,CHI vs. LVA,L,34.36666666666667,5,7,0.714,0,1,0.0,0,0,0.0,0,4,4,5,0,1,1,0,0,1,10,0
2024,1628263,Lindsay Allen,CHI,1022400096,2024-06-23,CHI vs. IND,W,26.85,2,5,0.4,0,0,0.0,0,1,0.0,0,1,1,7,0,0,0,0,1,2,4,8
2024,1628263,Lindsay Allen,CHI,1022400087,2024-06-20,CHI vs. DAL,W,14.183333333333334,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,4,1,0,1,0,0,2,2,13
2024,1628263,Lindsay Allen,CHI,1022400079,2024-06-16,CHI @ IND,L,26.95,1,4,0.25,0,0,0.0,0,0,0.0,0,2,2,2,0,2,0,2,1,1,2,-9
2024,1628263,Lindsay Allen,CHI,1022400074,2024-06-14,CHI @ WAS,L,19.2,4,8,0.5,0,4,0.0,2,2,1.0,0,1,1,3,4,1,0,0,0,1,10,16
2024,1628263,Lindsay Allen,CHI,1022400070,2024-06-12,CHI vs. CON,L,16.966666666666665,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,3,2,0,0,0,2,2,2,3
2024,1628263,Lindsay Allen,CHI,1022400061,2024-06-08,CHI vs. ATL,L,17.216666666666665,3,4,0.75,1,2,0.5,1,1,1.0,0,1,1,2,3,0,0,0,1,2,8,-4
2024,1628263,Lindsay Allen,CHI,1022400054,2024-06-06,CHI @ WAS,W,26.616666666666667,0,6,0.0,0,1,0.0,4,6,0.667,1,2,3,3,0,4,0,0,3,6,4,15
2024,1628263,Lindsay Allen,CHI,1022400050,2024-06-04,CHI vs. NYL,L,14.216666666666667,1,1,1.0,0,0,0.0,4,4,1.0,0,1,1,3,0,0,0,0,3,2,6,3
2024,1628263,Lindsay Allen,CHI,1022400044,2024-06-01,CHI @ IND,L,9.316666666666666,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,1,0,0,0,0,1,0,2
2024,1628263,Lindsay Allen,CHI,1022400039,2024-05-30,CHI vs. LAS,W,10.783333333333333,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,3,3,0,0,0,2,1,2,-2
2024,1628263,Lindsay Allen,CHI,1022400034,2024-05-28,CHI vs. SEA,L,23.05,0,3,0.0,0,1,0.0,3,4,0.75,0,2,2,4,3,0,0,2,2,4,3,3
2024,1628263,Lindsay Allen,CHI,1022400026,2024-05-25,CHI vs. CON,L,15.633333333333333,3,3,1.0,0,0,0.0,0,0,0.0,1,1,2,2,2,2,0,0,1,0,6,2
2024,1628263,Lindsay Allen,CHI,1022400022,2024-05-23,CHI @ NYL,W,18.733333333333334,4,7,0.571,0,1,0.0,0,0,0.0,0,1,1,2,1,0,0,1,3,0,8,12
2024,1628263,Lindsay Allen,CHI,1022400012,2024-05-18,CHI @ DAL,W,9.1,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,0,0,1,2,-5
2024,1628263,Lindsay Allen,CHI,1022400005,2024-05-15,CHI @ DAL,L,13.516666666666667,2,5,0.4,0,0,0.0,1,2,0.5,0,1,1,0,0,1,0,1,0,2,5,6
2024,204296,Rebecca Allen,PHO,1022400143,2024-07-16,PHO @ WAS,W,16.1,2,5,0.4,1,4,0.25,0,0,0.0,0,1,1,1,1,1,0,0,1,0,5,4
2024,204296,Rebecca Allen,PHO,1022400139,2024-07-14,PHO @ CON,L,25.215,2,7,0.286,2,5,0.4,0,0,0.0,0,5,5,3,1,1,1,0,2,0,6,-14
2024,204296,Rebecca Allen,PHO,1022400135,2024-07-12,PHO @ IND,L,25.483333333333334,2,9,0.222,0,3,0.0,0,0,0.0,0,4,4,3,2,1,0,0,1,0,4,-13
2024,204296,Rebecca Allen,PHO,1022400132,2024-07-10,PHO vs. DAL,W,20.516666666666666,3,6,0.5,1,3,0.333,1,1,1.0,1,0,1,0,0,1,1,0,2,1,8,9
2024,204296,Rebecca Allen,PHO,1022400115,2024-07-03,PHO @ DAL,W,20.031666666666666,5,8,0.625,4,5,0.8,0,0,0.0,1,2,3,0,1,0,1,0,2,1,14,1
2024,204296,Rebecca Allen,PHO,1022400108,2024-06-30,PHO vs. IND,L,25.783333333333335,4,8,0.5,1,4,0.25,0,0,0.0,1,8,9,0,1,1,0,0,2,1,9,-17
2024,204296,Rebecca Allen,PHO,1022400103,2024-06-28,PHO vs. LAS,W,25.266666666666666,2,6,0.333,0,3,0.0,0,0,0.0,1,5,6,2,0,3,2,0,3,0,4,8
2024,204296,Rebecca Allen,PHO,1022400093,2024-06-22,PHO @ MIN,L,28.05,4,10,0.4,3,8,0.375,0,0,0.0,2,4,6,2,0,1,1,0,2,1,11,-1
2024,204296,Rebecca Allen,PHO,1022400083,2024-06-18,PHO vs. NYL,W,33.02166666666667,6,8,0.75,5,7,0.714,0,0,0.0,1,6,7,1,2,0,0,0,0,0,17,10
2024,204296,Rebecca Allen,PHO,1022400078,2024-06-16,PHO vs. SEA,W,25.7,3,7,0.429,1,2,0.5,0,0,0.0,0,2,2,1,3,2,1,0,3,0,7,18
2024,204296,Rebecca Allen,PHO,1022400073,2024-06-13,PHO vs. LVA,L,23.833333333333332,2,4,0.5,0,2,0.0,0,0,0.0,0,2,2,1,1,0,1,0,3,0,4,-5
2024,204296,Rebecca Allen,PHO,1022400063,2024-06-09,PHO @ DAL,W,30.45,3,8,0.375,0,3,0.0,0,0,0.0,2,1,3,1,0,2,0,0,4,0,6,-5
2024,204296,Rebecca Allen,PHO,1022400059,2024-06-07,PHO vs. MIN,W,27.206666666666667,4,7,0.571,1,3,0.333,0,0,0.0,0,4,4,0,1,2,1,0,0,0,9,-5
2024,204296,Rebecca Allen,PHO,1022400029,2024-05-25,PHO vs. DAL,L,14.5,2,4,0.5,1,2,0.5,0,0,0.0,2,1,3,1,1,0,0,0,3,0,5,-15
2024,204296,Rebecca Allen,PHO,1022400023,2024-05-23,PHO vs. WAS,W,24.055,0,3,0.0,0,3,0.0,0,0,0.0,1,1,2,1,0,0,0,0,0,0,0,1
2024,204296,Rebecca Allen,PHO,1022400018,2024-05-21,PHO @ LVA,W,27.566666666666666,3,7,0.429,2,4,0.5,0,0,0.0,0,3,3,0,1,0,0,0,3,0,8,5
2024,204296,Rebecca Allen,PHO,1022400013,2024-05-18,PHO vs. ATL,W,21.166666666666668,1,6,0.167,0,3,0.0,0,0,0.0,0,3,3,1,1,0,2,0,1,0,2,4
2024,204296,Rebecca Allen,PHO,1022400003,2024-05-14,PHO @ LVA,L,33.4,5,13,0.385,3,6,0.5,1,2,0.5,1,6,7,2,2,2,1,1,3,2,14,3
2024,1641656,Laeticia Amihere,ATL,1022400236,2024-09-19,ATL @ NYL,W,10.0,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,2,0,0,0,0,0,2,-6
2024,1641656,Laeticia Amihere,ATL,1022400232,2024-09-17,ATL vs. CHI,W,2.433333333333333,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0,1,0,-3
2024,1641656,Laeticia Amihere,ATL,1022400198,2024-09-03,ATL @ PHO,L,0.635,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
2024,1641656,Laeticia Amihere,ATL,1022400193,2024-09-01,ATL @ LAS,W,8.816666666666666,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,1,1,0,0,0,0,0,2,-7
2024,1641656,Laeticia Amihere,ATL,1022400187,2024-08-30,ATL @ LVA,L,8.95,0,1,0.0,0,0,0.0,2,2,1.0,2,2,4,1,0,0,0,1,2,1,2,-2
2024,1641656,Laeticia Amihere,ATL,1022400168,2024-08-23,ATL vs. PHO,L,0.01,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2024,1641656,Laeticia Amihere,ATL,1022400123,2024-07-07,ATL @ CON,L,15.1,2,9,0.222,0,0,0.0,2,3,0.667,6,2,8,0,2,1,1,2,2,3,6,1
2024,1641656,Laeticia Amihere,ATL,1022400118,2024-07-05,ATL @ DAL,L,3.316666666666667,0,1,0.0,0,0,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0,1,0,-3
2024,1641656,Laeticia Amihere,ATL,1022400102,2024-06-28,ATL @ CON,W,1.4133333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,-1
2024,1641656,Laeticia Amihere,ATL,1022400094,2024-06-23,ATL vs. NYL,L,12.3,1,5,0.2,0,0,0.0,1,4,0.25,1,5,6,0,2,0,2,1,0,3,3,6
2024,1641656,Laeticia Amihere,ATL,1022400089,2024-06-21,ATL vs. IND,L,2.6,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,2,4
2024,1641656,Laeticia Amihere,ATL,1022400067,2024-06-11,ATL vs. WAS,L,3.283333333333333,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1
2024,1641656,Laeticia Amihere,ATL,1022400055,2024-06-06,ATL vs. NYL,L,2.4833333333333334,0,0,0.0,0,0,0.0,0,2,0.0,0,1,1,0,0,0,0,0,0,1,0,-3
2024,1641656,Laeticia Amihere,ATL,1022400045,2024-06-02,ATL vs. CON,L,5.15,0,0,0.0,0,0,0.0,0,2,0.0,0,1,1,0,1,0,0,0,1,2,0,3
2024,1641656,Laeticia Amihere,ATL,1022400030,2024-05-26,ATL vs. MIN,L,0.5216666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-3
2024,1641656,Laeticia Amihere,ATL,1022400013,2024-05-18,ATL @ PHO,L,4.783333333333333,1,3,0.333,0,0,0.0,0,0,0.0,2,2,4,0,0,0,0,0,0,0,2,-2
2024,1641656,Laeticia Amihere,ATL,1022400006,2024-05-15,ATL @ LAS,W,0.8866666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2
2024,1628878,Ariel Atkins,WAS,1022400237,2024-09-19,WAS vs. IND,W,20.6,6,9,0.667,5,7,0.714,0,0,0.0,0,0,0,2,2,3,0,0,4,1,17,-9
2024,1628878,Ariel Atkins,WAS,1022400231,2024-09-17,WAS vs. NYL,L,24.476666666666667,8,14,0.571,3,9,0.333,3,3,1.0,0,4,4,3,1,0,0,0,4,3,22,-4
2024,1628878,Ariel Atkins,WAS,1022400226,2024-09-15,WAS vs. ATL,L,40.916666666666664,6,13,0.462,3,10,0.3,1,1,1.0,0,2,2,2,1,0,1,0,2,3,16,-7
2024,1628878,Ariel Atkins,WAS,1022400219,2024-09-13,WAS @ ATL,W,25.45,2,5,0.4,2,5,0.4,4,4,1.0,1,0,1,3,0,4,0,0,1,3,10,2
2024,1628878,Ariel Atkins,WAS,1022400216,2024-09-11,WAS @ CHI,W,20.366666666666667,3,6,0.5,1,2,0.5,2,2,1.0,0,1,1,0,0,0,0,0,1,2,9,12
2024,1628878,Ariel Atkins,WAS,1022400207,2024-09-08,WAS vs. MIN,L,26.35,4,10,0.4,2,6,0.333,2,2,1.0,2,1,3,4,1,3,0,0,4,1,12,-7
2024,1628878,Ariel Atkins,WAS,1022400201,2024-09-05,WAS @ PHO,W,9.283333333333333,3,7,0.429,1,4,0.25,0,0,0.0,1,1,2,2,1,1,1,0,1,1,7,4
2024,1628878,Ariel Atkins,WAS,1022400196,2024-09-03,WAS @ DAL,W,26.773333333333333,5,13,0.385,1,4,0.25,3,3,1.0,1,2,3,0,1,1,2,2,3,2,14,10
2024,1628878,Ariel Atkins,WAS,1022400189,2024-08-31,WAS vs. CON,L,24.2,6,10,0.6,3,6,0.5,0,0,0.0,0,2,2,2,5,1,1,0,4,4,15,-11
2024,1628878,Ariel Atkins,WAS,1022400181,2024-08-28,WAS @ CHI,W,30.523333333333333,6,10,0.6,3,5,0.6,0,0,0.0,1,5,6,5,2,1,0,0,2,0,15,12
2024,1628878,Ariel Atkins,WAS,1022400178,2024-08-26,WAS @ SEA,W,19.883333333333333,1,5,0.2,0,2,0.0,0,0,0.0,0,5,5,2,1,0,0,0,3,0,2,-2
2024,1628878,Ariel Atkins,WAS,1022400170,2024-08-23,WAS vs. LAS,W,29.833333333333332,6,13,0.462,3,7,0.429,0,0,0.0,1,3,4,0,2,3,1,0,1,0,15,3
2024,1628878,Ariel Atkins,WAS,1022400164,2024-08-20,WAS vs. SEA,L,30.566666666666666,9,16,0.563,5,10,0.5,2,2,1.0,2,3,5,1,3,1,1,1,4,1,25,-9
2024,1628878,Ariel Atkins,WAS,1022400155,2024-08-17,WAS vs. MIN,L,28.2,5,15,0.333,1,9,0.111,0,0,0.0,1,0,1,5,3,1,0,0,4,1,11,-20
2024,1628878,Ariel Atkins,WAS,1022400150,2024-08-15,WAS @ MIN,L,30.508333333333333,3,11,0.273,1,4,0.25,5,5,1.0,0,3,3,2,3,0,1,0,2,4,12,-10
2024,1628878,Ariel Atkins,WAS,1022400143,2024-07-16,WAS vs. PHO,L,36.45,5,12,0.417,1,5,0.2,3,4,0.75,2,2,4,6,2,1,0,0,3,4,14,-2
2024,1628878,Ariel Atkins,WAS,1022400140,2024-07-14,WAS vs. LVA,L,35.095,13,25,0.52,6,9,0.667,4,5,0.8,1,3,4,2,0,1,1,3,3,4,36,-9
2024,1628878,Ariel Atkins,WAS,1022400129,2024-07-10,WAS @ IND,W,32.43833333333333,10,17,0.588,1,3,0.333,5,6,0.833,1,2,3,3,3,3,1,1,4,6,26,10
2024,1628878,Ariel Atkins,WAS,1022400122,2024-07-06,WAS @ MIN,L,34.32666666666667,6,15,0.4,3,9,0.333,0,0,0.0,1,2,3,4,2,3,0,2,2,6,15,-8
2024,1628878,Ariel Atkins,WAS,1022400117,2024-07-04,WAS @ LVA,L,28.233333333333334,6,14,0.429,2,4,0.5,4,4,1.0,2,1,3,1,2,2,0,0,0,5,18,-13
2024,1628878,Ariel Atkins,WAS,1022400114,2024-07-02,WAS @ LAS,W,31.033333333333335,5,9,0.556,2,3,0.667,0,0,0.0,0,2,2,5,3,1,0,0,2,5,12,-8
2024,1628878,Ariel Atkins,WAS,1022400104,2024-06-29,WAS vs. LVA,L,35.61666666666667,6,14,0.429,1,5,0.2,0,0,0.0,0,3,3,5,2,1,0,0,3,4,13,-1
2024,1628878,Ariel Atkins,WAS,1022400099,2024-06-27,WAS vs. CON,L,36.983333333333334,5,12,0.417,0,3,0.0,0,2,0.0,0,4,4,5,4,0,0,2,5,7,10,-7
2024,1628878,Ariel Atkins,WAS,1022400095,2024-06-23,WAS vs. DAL,W,31.466666666666665,2,13,0.154,1,5,0.2,7,8,0.875,1,2,3,7,3,3,2,0,3,7,12,6
2024,1628878,Ariel Atkins,WAS,1022400091,2024-06-22,WAS vs. DAL,W,25.0,3,9,0.333,0,2,0.0,1,1,1.0,0,7,7,3,1,1,0,2,1,5,7,22
2024,1628878,Ariel Atkins,WAS,1022400084,2024-06-19,WAS @ IND,L,35.05833333333333,10,17,0.588,2,8,0.25,5,7,0.714,0,1,1,2,3,1,1,0,3,6,27,-11
2024,1628878,Ariel Atkins,WAS,1022400074,2024-06-14,WAS vs. CHI,W,30.083333333333332,9,13,0.692,2,5,0.4,9,9,1.0,1,2,3,3,4,0,0,0,3,10,29,8
2024,1628878,Ariel Atkins,WAS,1022400067,2024-06-11,WAS @ ATL,W,27.95,6,10,0.6,3,3,1.0,3,4,0.75,0,4,4,5,1,2,1,0,1,5,18,8
2024,1628878,Ariel Atkins,WAS,1022400062,2024-06-09,WAS @ NYL,L,37.63333333333333,5,10,0.5,3,7,0.429,0,0,0.0,1,1,2,5,2,1,0,0,3,5,13,-2
2024,1628878,Ariel Atkins,WAS,1022400056,2024-06-07,WAS vs. IND,L,34.53333333333333,7,21,0.333,2,8,0.25,0,0,0.0,2,4,6,5,3,2,0,0,3,4,16,3
2024,1628878,Ariel Atkins,WAS,1022400054,2024-06-06,WAS vs. CHI,L,26.883333333333333,4,12,0.333,1,2,0.5,1,4,0.25,2,2,4,1,2,1,0,0,5,3,10,1
2024,1628878,Ariel Atkins,WAS,1022400049,2024-06-04,WAS @ CON,L,31.588333333333335,3,12,0.25,0,3,0.0,3,5,0.6,1,2,3,2,2,0,0,2,2,2,9,-10
2024,1628878,Ariel Atkins,WAS,1022400042,2024-05-31,WAS @ NYL,L,32.335,5,9,0.556,3,6,0.5,2,3,0.667,1,6,7,3,2,1,0,0,3,5,15,3
2024,1628878,Ariel Atkins,WAS,1022400036,2024-05-29,WAS vs. ATL,L,35.93333333333333,8,17,0.471,2,6,0.333,3,3,1.0,2,6,8,3,2,2,1,0,1,4,21,-11
2024,1628878,Ariel Atkins,WAS,1022400028,2024-05-25,WAS @ SEA,L,25.65,0,12,0.0,0,3,0.0,2,2,1.0,2,3,5,2,3,1,0,1,4,2,2,-16
2024,1628878,Ariel Atkins,WAS,1022400023,2024-05-23,WAS @ PHO,L,31.221666666666668,6,11,0.545,2,6,0.333,2,2,1.0,4,1,5,4,3,1,0,1,4,3,16,-8
2024,1628878,Ariel Atkins,WAS,1022400019,2024-05-21,WAS @ LAS,L,34.12,3,13,0.231,1,7,0.143,2,2,1.0,1,1,2,4,7,6,1,0,5,4,9,-9
2024,1628878,Ariel Atkins,WAS,1022400014,2024-05-19,WAS vs. SEA,L,30.885,7,16,0.438,3,7,0.429,2,2,1.0,1,2,3,1,3,2,0,0,4,4,19,7
2024,1628878,Ariel Atkins,WAS,1022400008,2024-05-17,WAS @ CON,L,33.333333333333336,3,12,0.25,0,5,0.0,2,2,1.0,0,2,2,7,6,1,0,1,4,1,8,-2
2024,1628878,Ariel Atkins,WAS,1022400001,2024-05-14,WAS vs. NYL,L,34.266666666666666,7,15,0.467,4,7,0.571,2,2,1.0,0,2,2,3,1,3,1,0,1,4,20,7
2024,1631056,Amy Atwell,PHO,1022400240,2024-09-19,PHO vs. SEA,L,18.3,1,4,0.25,1,4,0.25,3,4,0.75,0,2,2,3,0,0,0,0,0,2,6,-9
2024,1631056,Amy Atwell,PHO,1022400233,2024-09-17,PHO @ LAS,W,15.683333333333334,0,2,0.0,0,2,0.0,0,0,0.0,2,0,2,1,1,0,0,1,1,0,0,-9
2024,1631056,Amy Atwell,PHO,1022400227,2024-09-15,PHO @ CHI,W,2.8516666666666666,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,3,-2
2024,1631056,Amy Atwell,PHO,1022400223,2024-09-13,PHO vs. CON,L,6.206666666666667,1,3,0.333,1,3,0.333,1,1,1.0,0,0,0,0,1,0,0,0,1,1,4,-3
2024,1631056,Amy Atwell,PHO,1022400206,2024-09-07,PHO @ SEA,L,12.05,0,4,0.0,0,3,0.0,0,0,0.0,1,1,2,1,0,0,1,0,1,0,0,-12
2024,1631056,Amy Atwell,PHO,1022400201,2024-09-05,PHO vs. WAS,L,4.35,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4
2024,1631022,Shakira Austin,WAS,1022400207,2024-09-08,WAS vs. MIN,L,9.65,1,6,0.167,0,0,0.0,0,0,0.0,0,2,2,0,1,0,0,0,1,0,2,0
2024,1631022,Shakira Austin,WAS,1022400178,2024-08-26,WAS @ SEA,W,15.033333333333333,3,7,0.429,0,1,0.0,0,0,0.0,1,3,4,0,0,0,1,1,1,1,6,-2
2024,1631022,Shakira Austin,WAS,1022400170,2024-08-23,WAS vs. LAS,W,20.583333333333332,6,12,0.5,0,0,0.0,2,2,1.0,3,8,11,2,2,3,1,1,3,2,14,12
2024,1631022,Shakira Austin,WAS,1022400164,2024-08-20,WAS vs. SEA,L,24.501666666666665,7,15,0.467,0,0,0.0,10,15,0.667,2,7,9,0,8,3,1,2,5,10,24,3
2024,1631022,Shakira Austin,WAS,1022400155,2024-08-17,WAS vs. MIN,L,21.633333333333333,5,6,0.833,0,0,0.0,6,9,0.667,2,3,5,1,3,3,2,0,3,5,16,-3
2024,1631022,Shakira Austin,WAS,1022400150,2024-08-15,WAS @ MIN,L,19.775,4,9,0.444,0,1,0.0,1,4,0.25,3,7,10,2,3,3,0,0,4,3,9,-1
2024,1631022,Shakira Austin,WAS,1022400042,2024-05-31,WAS @ NYL,L,23.251666666666665,4,10,0.4,0,0,0.0,4,6,0.667,0,6,6,0,2,1,1,0,3,3,12,-6
2024,1631022,Shakira Austin,WAS,1022400036,2024-05-29,WAS vs. ATL,L,23.55,4,12,0.333,0,1,0.0,4,4,1.0,2,7,9,3,1,0,0,0,4,4,12,-7
2024,1631022,Shakira Austin,WAS,1022400023,2024-05-23,WAS @ PHO,L,20.071666666666665,3,11,0.273,0,0,0.0,5,6,0.833,1,3,4,0,2,0,0,1,3,4,11,2
2024,1631022,Shakira Austin,WAS,1022400019,2024-05-21,WAS @ LAS,L,21.32,5,14,0.357,0,0,0.0,2,4,0.5,4,4,8,1,2,0,0,3,0,2,12,-6
2024,1631022,Shakira Austin,WAS,1022400008,2024-05-17,WAS @ CON,L,18.95,4,8,0.5,0,0,0.0,2,3,0.667,1,8,9,0,4,1,0,0,3,4,10,2
2024,1631022,Shakira Austin,WAS,1022400001,2024-05-14,WAS vs. NYL,L,19.581666666666667,6,11,0.545,1,1,1.0,0,1,0.0,2,3,5,2,1,1,5,0,0,1,13,7
2024,1627671,Rachel Banham,CHI,1022400235,2024-09-19,CHI @ CON,L,18.183333333333334,0,6,0.0,0,2,0.0,2,2,1.0,0,0,0,1,1,2,0,1,2,0,2,-22
2024,1627671,Rachel Banham,CHI,1022400232,2024-09-17,CHI @ ATL,L,35.81666666666667,8,13,0.615,6,10,0.6,0,0,0.0,1,1,2,2,1,0,0,3,5,1,22,-9
2024,1627671,Rachel Banham,CHI,1022400227,2024-09-15,CHI vs. PHO,L,35.6,5,13,0.385,5,11,0.455,2,3,0.667,1,4,5,7,2,1,0,1,2,1,17,-4
2024,1627671,Rachel Banham,CHI,1022400222,2024-09-13,CHI @ MIN,L,12.983333333333333,3,6,0.5,2,5,0.4,2,2,1.0,0,0,0,0,0,0,0,0,1,1,10,-17
2024,1627671,Rachel Banham,CHI,1022400216,2024-09-11,CHI vs. WAS,L,8.483333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,1,0,1,0,1,0,0,-3
2024,1627671,Rachel Banham,CHI,1022400210,2024-09-08,CHI vs. DAL,W,8.65,0,3,0.0,0,3,0.0,0,0,0.0,0,0,0,2,0,0,0,0,1,0,0,-2
2024,1627671,Rachel Banham,CHI,1022400205,2024-09-06,CHI vs. LAS,W,11.55,3,7,0.429,3,6,0.5,0,0,0.0,0,0,0,1,0,0,0,0,1,0,9,-8
